id,backend_id,title,level,slug,paid
484,484,Find Permutation,2,find-permutation,1
485,485,Max Consecutive Ones,1,max-consecutive-ones,0
486,486,Predict the Winner,2,predict-the-winner,0
487,487,Max Consecutive Ones II,2,max-consecutive-ones-ii,1
488,488,Zuma Game,3,zuma-game,0
489,865,Robot Room Cleaner,3,robot-room-cleaner,1
490,490,The Maze,2,the-maze,1
491,491,Non-decreasing Subsequences,2,non-decreasing-subsequences,0
492,492,Construct the Rectangle,1,construct-the-rectangle,0
493,493,Reverse Pairs,3,reverse-pairs,0
494,494,Target Sum,2,target-sum,0
495,495,Teemo Attacking,1,teemo-attacking,0
496,496,Next Greater Element I,1,next-greater-element-i,0
497,914,Random Point in Non-overlapping Rectangles,2,random-point-in-non-overlapping-rectangles,0
498,498,Diagonal Traverse,2,diagonal-traverse,0
499,499,The Maze III,3,the-maze-iii,1
500,500,Keyboard Row,1,keyboard-row,0
501,501,Find Mode in Binary Search Tree,1,find-mode-in-binary-search-tree,0
502,502,IPO,3,ipo,0
503,503,Next Greater Element II,2,next-greater-element-ii,0
504,504,Base 7,1,base-7,0
505,505,The Maze II,2,the-maze-ii,1
506,506,Relative Ranks,1,relative-ranks,0
507,507,Perfect Number,1,perfect-number,0
508,508,Most Frequent Subtree Sum,2,most-frequent-subtree-sum,0
509,1013,Fibonacci Number,1,fibonacci-number,0
510,509,Inorder Successor in BST II,2,inorder-successor-in-bst-ii,1
511,1179,Game Play Analysis I,1,game-play-analysis-i,0
512,1180,Game Play Analysis II,1,game-play-analysis-ii,1
513,513,Find Bottom Left Tree Value,2,find-bottom-left-tree-value,0
514,514,Freedom Trail,3,freedom-trail,0
515,515,Find Largest Value in Each Tree Row,2,find-largest-value-in-each-tree-row,0
516,516,Longest Palindromic Subsequence,2,longest-palindromic-subsequence,0
517,517,Super Washing Machines,3,super-washing-machines,0
518,518,Coin Change II,2,coin-change-ii,0
519,913,Random Flip Matrix,2,random-flip-matrix,0
520,520,Detect Capital,1,detect-capital,0
521,521,Longest Uncommon Subsequence I,1,longest-uncommon-subsequence-i,0
522,522,Longest Uncommon Subsequence II,2,longest-uncommon-subsequence-ii,0
523,523,Continuous Subarray Sum,2,continuous-subarray-sum,0
524,524,Longest Word in Dictionary through Deleting,2,longest-word-in-dictionary-through-deleting,0
525,525,Contiguous Array,2,contiguous-array,0
526,526,Beautiful Arrangement,2,beautiful-arrangement,0
527,527,Word Abbreviation,3,word-abbreviation,1
528,912,Random Pick with Weight,2,random-pick-with-weight,0
529,529,Minesweeper,2,minesweeper,0
530,530,Minimum Absolute Difference in BST,1,minimum-absolute-difference-in-bst,0
531,531,Lonely Pixel I,2,lonely-pixel-i,1
532,532,K-diff Pairs in an Array,2,k-diff-pairs-in-an-array,0
533,533,Lonely Pixel II,2,lonely-pixel-ii,1
534,1181,Game Play Analysis III,2,game-play-analysis-iii,1
535,535,Encode and Decode TinyURL,2,encode-and-decode-tinyurl,0
536,536,Construct Binary Tree from String,2,construct-binary-tree-from-string,1
537,537,Complex Number Multiplication,2,complex-number-multiplication,0
538,538,Convert BST to Greater Tree,2,convert-bst-to-greater-tree,0
539,539,Minimum Time Difference,2,minimum-time-difference,0
540,540,Single Element in a Sorted Array,2,single-element-in-a-sorted-array,0
541,541,Reverse String II,1,reverse-string-ii,0
542,542,01 Matrix,2,01-matrix,0
543,543,Diameter of Binary Tree,1,diameter-of-binary-tree,0
544,544,Output Contest Matches,2,output-contest-matches,1
545,545,Boundary of Binary Tree,2,boundary-of-binary-tree,1
546,546,Remove Boxes,3,remove-boxes,0
547,547,Number of Provinces,2,number-of-provinces,0
548,548,Split Array with Equal Sum,3,split-array-with-equal-sum,1
549,549,Binary Tree Longest Consecutive Sequence II,2,binary-tree-longest-consecutive-sequence-ii,1
550,1182,Game Play Analysis IV,2,game-play-analysis-iv,0
551,551,Student Attendance Record I,1,student-attendance-record-i,0
552,552,Student Attendance Record II,3,student-attendance-record-ii,0
553,553,Optimal Division,2,optimal-division,0
554,554,Brick Wall,2,brick-wall,0
555,555,Split Concatenated Strings,2,split-concatenated-strings,1
556,556,Next Greater Element III,2,next-greater-element-iii,0
557,557,Reverse Words in a String III,1,reverse-words-in-a-string-iii,0
558,773,Logical OR of Two Binary Grids Represented as Quad-Trees,2,logical-or-of-two-binary-grids-represented-as-quad-trees,0
559,774,Maximum Depth of N-ary Tree,1,maximum-depth-of-n-ary-tree,0
560,560,Subarray Sum Equals K,2,subarray-sum-equals-k,0
561,561,Array Partition,1,array-partition,0
562,562,Longest Line of Consecutive One in Matrix,2,longest-line-of-consecutive-one-in-matrix,1
563,563,Binary Tree Tilt,1,binary-tree-tilt,0
564,564,Find the Closest Palindrome,3,find-the-closest-palindrome,0
565,565,Array Nesting,2,array-nesting,0
566,566,Reshape the Matrix,1,reshape-the-matrix,0
567,567,Permutation in String,2,permutation-in-string,0
568,568,Maximum Vacation Days,3,maximum-vacation-days,1
569,569,Median Employee Salary,3,median-employee-salary,1
570,570,Managers with at Least 5 Direct Reports,2,managers-with-at-least-5-direct-reports,0
571,571,Find Median Given Frequency of Numbers,3,find-median-given-frequency-of-numbers,1
572,572,Subtree of Another Tree,1,subtree-of-another-tree,0
573,573,Squirrel Simulation,2,squirrel-simulation,1
574,574,Winning Candidate,2,winning-candidate,1
575,575,Distribute Candies,1,distribute-candies,0
576,576,Out of Boundary Paths,2,out-of-boundary-paths,0
577,577,Employee Bonus,1,employee-bonus,0
578,578,Get Highest Answer Rate Question,2,get-highest-answer-rate-question,1
579,579,Find Cumulative Salary of an Employee,3,find-cumulative-salary-of-an-employee,1
580,580,Count Student Number in Departments,2,count-student-number-in-departments,1
581,581,Shortest Unsorted Continuous Subarray,2,shortest-unsorted-continuous-subarray,0
582,582,Kill Process,2,kill-process,1
583,583,Delete Operation for Two Strings,2,delete-operation-for-two-strings,0
584,584,Find Customer Referee,1,find-customer-referee,0
585,585,Investments in 2016,2,investments-in-2016,0
586,586,Customer Placing the Largest Number of Orders,1,customer-placing-the-largest-number-of-orders,0
587,587,Erect the Fence,3,erect-the-fence,0
588,588,Design In-Memory File System,3,design-in-memory-file-system,1
589,775,N-ary Tree Preorder Traversal,1,n-ary-tree-preorder-traversal,0
590,776,N-ary Tree Postorder Traversal,1,n-ary-tree-postorder-traversal,0
591,591,Tag Validator,3,tag-validator,0
592,592,Fraction Addition and Subtraction,2,fraction-addition-and-subtraction,0
593,593,Valid Square,2,valid-square,0
594,594,Longest Harmonious Subsequence,1,longest-harmonious-subsequence,0
595,595,Big Countries,1,big-countries,0
596,596,Classes More Than 5 Students,1,classes-more-than-5-students,0
597,597,Friend Requests I: Overall Acceptance Rate,1,friend-requests-i-overall-acceptance-rate,1
598,598,Range Addition II,1,range-addition-ii,0
599,599,Minimum Index Sum of Two Lists,1,minimum-index-sum-of-two-lists,0
600,600,Non-negative Integers without Consecutive Ones,3,non-negative-integers-without-consecutive-ones,0
601,601,Human Traffic of Stadium,3,human-traffic-of-stadium,0
602,602,Friend Requests II: Who Has the Most Friends,2,friend-requests-ii-who-has-the-most-friends,0
603,603,Consecutive Available Seats,1,consecutive-available-seats,1
604,604,Design Compressed String Iterator,1,design-compressed-string-iterator,1
605,605,Can Place Flowers,1,can-place-flowers,0
606,606,Construct String from Binary Tree,2,construct-string-from-binary-tree,0
607,607,Sales Person,1,sales-person,0
608,608,Tree Node,2,tree-node,0
609,609,Find Duplicate File in System,2,find-duplicate-file-in-system,0
610,610,Triangle Judgement,1,triangle-judgement,0
611,611,Valid Triangle Number,2,valid-triangle-number,0
612,612,Shortest Distance in a Plane,2,shortest-distance-in-a-plane,1
613,613,Shortest Distance in a Line,1,shortest-distance-in-a-line,1
614,614,Second Degree Follower,2,second-degree-follower,1
615,615,Average Salary: Departments VS Company,3,average-salary-departments-vs-company,1
616,616,Add Bold Tag in String,2,add-bold-tag-in-string,1
617,617,Merge Two Binary Trees,1,merge-two-binary-trees,0
618,618,Students Report By Geography,3,students-report-by-geography,1
619,619,Biggest Single Number,1,biggest-single-number,0
620,620,Not Boring Movies,1,not-boring-movies,0
621,621,Task Scheduler,2,task-scheduler,0
622,860,Design Circular Queue,2,design-circular-queue,0
623,623,Add One Row to Tree,2,add-one-row-to-tree,0
624,624,Maximum Distance in Arrays,2,maximum-distance-in-arrays,0
625,625,Minimum Factorization,2,minimum-factorization,1
626,626,Exchange Seats,2,exchange-seats,0
627,627,Swap Salary,1,swap-salary,0
628,628,Maximum Product of Three Numbers,1,maximum-product-of-three-numbers,0
629,629,K Inverse Pairs Array,3,k-inverse-pairs-array,0
630,630,Course Schedule III,3,course-schedule-iii,0
631,631,Design Excel Sum Formula,3,design-excel-sum-formula,1
632,632,Smallest Range Covering Elements from K Lists,3,smallest-range-covering-elements-from-k-lists,0
633,633,Sum of Square Numbers,2,sum-of-square-numbers,0
634,634,Find the Derangement of An Array,2,find-the-derangement-of-an-array,1
635,635,Design Log Storage System,2,design-log-storage-system,1
636,636,Exclusive Time of Functions,2,exclusive-time-of-functions,0
637,637,Average of Levels in Binary Tree,1,average-of-levels-in-binary-tree,0
638,638,Shopping Offers,2,shopping-offers,0
639,639,Decode Ways II,3,decode-ways-ii,0
640,640,Solve the Equation,2,solve-the-equation,0
641,859,Design Circular Deque,2,design-circular-deque,0
642,642,Design Search Autocomplete System,3,design-search-autocomplete-system,1
643,643,Maximum Average Subarray I,1,maximum-average-subarray-i,0
644,644,Maximum Average Subarray II,3,maximum-average-subarray-ii,1
645,645,Set Mismatch,1,set-mismatch,0
646,646,Maximum Length of Pair Chain,2,maximum-length-of-pair-chain,0
647,647,Palindromic Substrings,2,palindromic-substrings,0
648,648,Replace Words,2,replace-words,0
649,649,Dota2 Senate,2,dota2-senate,0
650,650,2 Keys Keyboard,2,2-keys-keyboard,0
651,651,4 Keys Keyboard,2,4-keys-keyboard,1
652,652,Find Duplicate Subtrees,2,find-duplicate-subtrees,0
653,653,Two Sum IV - Input is a BST,1,two-sum-iv-input-is-a-bst,0
654,654,Maximum Binary Tree,2,maximum-binary-tree,0
655,655,Print Binary Tree,2,print-binary-tree,0
656,656,Coin Path,3,coin-path,1
657,657,Robot Return to Origin,1,robot-return-to-origin,0
658,658,Find K Closest Elements,2,find-k-closest-elements,0
659,659,Split Array into Consecutive Subsequences,2,split-array-into-consecutive-subsequences,0
660,660,Remove 9,3,remove-9,1
661,661,Image Smoother,1,image-smoother,0
662,662,Maximum Width of Binary Tree,2,maximum-width-of-binary-tree,0
663,663,Equal Tree Partition,2,equal-tree-partition,1
664,664,Strange Printer,3,strange-printer,0
665,665,Non-decreasing Array,2,non-decreasing-array,0
666,666,Path Sum IV,2,path-sum-iv,1
667,667,Beautiful Arrangement II,2,beautiful-arrangement-ii,0
668,668,Kth Smallest Number in Multiplication Table,3,kth-smallest-number-in-multiplication-table,0
669,669,Trim a Binary Search Tree,2,trim-a-binary-search-tree,0
670,670,Maximum Swap,2,maximum-swap,0
671,671,Second Minimum Node In a Binary Tree,1,second-minimum-node-in-a-binary-tree,0
672,672,Bulb Switcher II,2,bulb-switcher-ii,0
673,673,Number of Longest Increasing Subsequence,2,number-of-longest-increasing-subsequence,0
674,674,Longest Continuous Increasing Subsequence,1,longest-continuous-increasing-subsequence,0
675,675,Cut Off Trees for Golf Event,3,cut-off-trees-for-golf-event,0
676,676,Implement Magic Dictionary,2,implement-magic-dictionary,0
677,677,Map Sum Pairs,2,map-sum-pairs,0
678,678,Valid Parenthesis String,2,valid-parenthesis-string,0
679,679,24 Game,3,24-game,0
680,680,Valid Palindrome II,1,valid-palindrome-ii,0
681,681,Next Closest Time,2,next-closest-time,1
682,682,Baseball Game,1,baseball-game,0
683,683,K Empty Slots,3,k-empty-slots,1
684,684,Redundant Connection,2,redundant-connection,0
685,685,Redundant Connection II,3,redundant-connection-ii,0
686,686,Repeated String Match,2,repeated-string-match,0
687,687,Longest Univalue Path,2,longest-univalue-path,0
688,688,Knight Probability in Chessboard,2,knight-probability-in-chessboard,0
689,689,Maximum Sum of 3 Non-Overlapping Subarrays,3,maximum-sum-of-3-non-overlapping-subarrays,0
690,690,Employee Importance,2,employee-importance,0
691,691,Stickers to Spell Word,3,stickers-to-spell-word,0
692,692,Top K Frequent Words,2,top-k-frequent-words,0
693,693,Binary Number with Alternating Bits,1,binary-number-with-alternating-bits,0
694,694,Number of Distinct Islands,2,number-of-distinct-islands,1
695,695,Max Area of Island,2,max-area-of-island,0
696,696,Count Binary Substrings,1,count-binary-substrings,0
697,697,Degree of an Array,1,degree-of-an-array,0
698,698,Partition to K Equal Sum Subsets,2,partition-to-k-equal-sum-subsets,0
699,699,Falling Squares,3,falling-squares,0
700,783,Search in a Binary Search Tree,1,search-in-a-binary-search-tree,0
701,784,Insert into a Binary Search Tree,2,insert-into-a-binary-search-tree,0
702,786,Search in a Sorted Array of Unknown Size,2,search-in-a-sorted-array-of-unknown-size,1
703,789,Kth Largest Element in a Stream,1,kth-largest-element-in-a-stream,0
704,792,Binary Search,1,binary-search,0
705,816,Design HashSet,1,design-hashset,0
706,817,Design HashMap,1,design-hashmap,0
707,838,Design Linked List,2,design-linked-list,0
708,850,Insert into a Sorted Circular Linked List,2,insert-into-a-sorted-circular-linked-list,1
709,742,To Lower Case,1,to-lower-case,0
710,894,Random Pick with Blacklist,3,random-pick-with-blacklist,0
711,711,Number of Distinct Islands II,3,number-of-distinct-islands-ii,1
712,712,Minimum ASCII Delete Sum for Two Strings,2,minimum-ascii-delete-sum-for-two-strings,0
713,713,Subarray Product Less Than K,2,subarray-product-less-than-k,0
714,714,Best Time to Buy and Sell Stock with Transaction Fee,2,best-time-to-buy-and-sell-stock-with-transaction-fee,0
715,715,Range Module,3,range-module,0
716,716,Max Stack,3,max-stack,1
717,717,1-bit and 2-bit Characters,1,1-bit-and-2-bit-characters,0
718,718,Maximum Length of Repeated Subarray,2,maximum-length-of-repeated-subarray,0
719,719,Find K-th Smallest Pair Distance,3,find-k-th-smallest-pair-distance,0
720,720,Longest Word in Dictionary,2,longest-word-in-dictionary,0
721,721,Accounts Merge,2,accounts-merge,0
722,722,Remove Comments,2,remove-comments,0
723,723,Candy Crush,2,candy-crush,1
724,724,Find Pivot Index,1,find-pivot-index,0
725,725,Split Linked List in Parts,2,split-linked-list-in-parts,0
726,726,Number of Atoms,3,number-of-atoms,0
727,727,Minimum Window Subsequence,3,minimum-window-subsequence,1
728,728,Self Dividing Numbers,1,self-dividing-numbers,0
729,729,My Calendar I,2,my-calendar-i,0
730,730,Count Different Palindromic Subsequences,3,count-different-palindromic-subsequences,0
731,731,My Calendar II,2,my-calendar-ii,0
732,732,My Calendar III,3,my-calendar-iii,0
733,733,Flood Fill,1,flood-fill,0
734,734,Sentence Similarity,1,sentence-similarity,1
735,735,Asteroid Collision,2,asteroid-collision,0
736,736,Parse Lisp Expression,3,parse-lisp-expression,0
737,737,Sentence Similarity II,2,sentence-similarity-ii,1
738,738,Monotone Increasing Digits,2,monotone-increasing-digits,0
739,739,Daily Temperatures,2,daily-temperatures,0
740,740,Delete and Earn,2,delete-and-earn,0
741,741,Cherry Pickup,3,cherry-pickup,0
742,743,Closest Leaf in a Binary Tree,2,closest-leaf-in-a-binary-tree,1
743,744,Network Delay Time,2,network-delay-time,0
744,745,Find Smallest Letter Greater Than Target,1,find-smallest-letter-greater-than-target,0
745,746,Prefix and Suffix Search,3,prefix-and-suffix-search,0
746,747,Min Cost Climbing Stairs,1,min-cost-climbing-stairs,0
747,748,Largest Number At Least Twice of Others,1,largest-number-at-least-twice-of-others,0
748,749,Shortest Completing Word,1,shortest-completing-word,0
749,750,Contain Virus,3,contain-virus,0
750,751,Number Of Corner Rectangles,2,number-of-corner-rectangles,1
751,752,IP to CIDR,2,ip-to-cidr,1
752,753,Open the Lock,2,open-the-lock,0
753,754,Cracking the Safe,3,cracking-the-safe,0
754,755,Reach a Number,2,reach-a-number,0
755,756,Pour Water,2,pour-water,1
756,757,Pyramid Transition Matrix,2,pyramid-transition-matrix,0
757,759,Set Intersection Size At Least Two,3,set-intersection-size-at-least-two,0
758,760,Bold Words in String,2,bold-words-in-string,1
759,761,Employee Free Time,3,employee-free-time,1
760,762,Find Anagram Mappings,1,find-anagram-mappings,1
761,763,Special Binary String,3,special-binary-string,0
